file,arch,label,build target (valid if label is build_dir)
drivers/gpu/drm/amd/pm/powerplay/hwmgr/smu8_hwmgr.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega10_hwmgr.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega10_hwmgr.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega12_hwmgr.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega12_hwmgr.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega20_hwmgr.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/hwmgr/vega20_hwmgr.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/kv_dpm.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/kv_dpm.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/si_dpm.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/powerplay/si_dpm.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/amdgpu_smu.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/amdgpu_smu.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu_cmn.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu_cmn.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/arcturus_ppt.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/arcturus_ppt.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/navi10_ppt.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/navi10_ppt.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/sienna_cichlid_ppt.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/sienna_cichlid_ppt.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/smu_v11_0.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/smu_v11_0.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/vangogh_ppt.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu11/vangogh_ppt.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu12/renoir_ppt.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu12/renoir_ppt.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu12/smu_v12_0.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu12/smu_v12_0.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu13/aldebaran_ppt.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu13/aldebaran_ppt.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu13/smu_v13_0.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/amd/pm/swsmu/smu13/smu_v13_0.c,arm,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/armada/armada_overlay.c,x86_64,cant_build,
drivers/gpu/drm/armada/armada_plane.c,x86_64,cant_build,
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_crtc.c,x86_64,cant_build,
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_dc.c,x86_64,cant_build,
drivers/gpu/drm/atmel-hlcdc/atmel_hlcdc_plane.c,x86_64,cant_build,
drivers/gpu/drm/bridge/analogix/anx7625.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/bridge/lontium-lt8912b.c,x86_64,builds_dir,drivers/gpu/drm/
drivers/gpu/drm/drm_ioc32.c,arm,cant_build,
drivers/gpu/drm/drm_probe_helper.c,arm,builds,
drivers/gpu/drm/etnaviv/etnaviv_sched.c,arm,builds,
drivers/gpu/drm/fsl-dcu/fsl_dcu_drm_plane.c,x86_64,cant_build,
drivers/gpu/drm/gma500/cdv_device.c,arm,cant_build,
drivers/gpu/drm/gma500/cdv_intel_crt.c,arm,cant_build,
drivers/gpu/drm/gma500/cdv_intel_display.c,arm,cant_build,
drivers/gpu/drm/gma500/cdv_intel_hdmi.c,arm,cant_build,
drivers/gpu/drm/gma500/gtt.c,arm,cant_build,
drivers/gpu/drm/gma500/intel_gmbus.c,arm,cant_build,
drivers/gpu/drm/gma500/mmu.c,arm,cant_build,
drivers/gpu/drm/gma500/oaktrail_device.c,arm,cant_build,
drivers/gpu/drm/gma500/power.c,arm,cant_build,
drivers/gpu/drm/gma500/psb_device.c,arm,cant_build,
drivers/gpu/drm/gma500/psb_drv.c,arm,cant_build,
drivers/gpu/drm/gma500/psb_intel_display.c,arm,cant_build,
drivers/gpu/drm/gma500/psb_irq.c,arm,cant_build,
drivers/gpu/drm/hisilicon/hibmc/hibmc_drm_de.c,x86_64,cant_build,
drivers/gpu/drm/hisilicon/hibmc/hibmc_drm_de.c,arm,cant_build,
drivers/gpu/drm/hisilicon/kirin/kirin_drm_ade.c,x86_64,cant_build,
drivers/gpu/drm/hisilicon/kirin/kirin_drm_ade.c,arm,cant_build,
drivers/gpu/drm/i915/display/g4x_dp.c,arm,cant_build,
drivers/gpu/drm/i915/display/g4x_hdmi.c,arm,cant_build,
drivers/gpu/drm/i915/display/i9xx_plane.c,arm,cant_build,
drivers/gpu/drm/i915/display/icl_dsi.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_atomic_plane.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_atomic.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_audio.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_bios.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_bw.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_cdclk.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_color.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_combo_phy.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_crt.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_crtc.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_csr.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_cursor.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_ddi_buf_trans.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_ddi.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_display_debugfs.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_display_power.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_display.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dp_aux.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dp_hdcp.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dp_link_training.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dp_mst.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dp.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dpll_mgr.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dpll.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dsb.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_dsi_vbt.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_fb.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_fbc.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_fbdev.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_fdi.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_fifo_underrun.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_frontbuffer.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_gmbus.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_hdcp.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_hdmi.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_lpe_audio.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_lvds.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_opregion.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_overlay.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_panel.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_pipe_crc.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_pps.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_psr.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_quirks.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_sdvo.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_sprite.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_tc.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_tv.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_vdsc.c,arm,cant_build,
drivers/gpu/drm/i915/display/intel_vga.c,arm,cant_build,
drivers/gpu/drm/i915/display/skl_scaler.c,arm,cant_build,
drivers/gpu/drm/i915/display/skl_universal_plane.c,arm,cant_build,
drivers/gpu/drm/i915/display/vlv_dsi.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_clflush.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_context.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_dmabuf.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_domain.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_execbuffer.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_internal.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_lmem.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_mman.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_object_blt.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_object.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_pages.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_phys.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_pm.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_region.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_shmem.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_shrinker.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_stolen.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_tiling.c,arm,cant_build,
drivers/gpu/drm/i915/gem/i915_gem_userptr.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/huge_gem_object.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/huge_gem_object.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/huge_pages.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/huge_pages.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_client_blt.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_client_blt.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_coherency.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_coherency.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_context.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_context.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_dmabuf.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_dmabuf.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_execbuffer.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_execbuffer.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_mman.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_mman.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_object_blt.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_object_blt.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_object.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_object.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/i915_gem_phys.c,x86_64,header,
drivers/gpu/drm/i915/gem/selftests/i915_gem_phys.c,arm,cant_build,
drivers/gpu/drm/i915/gem/selftests/igt_gem_utils.c,arm,cant_build,
drivers/gpu/drm/i915/gt/debugfs_gt.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen2_engine_cs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen6_engine_cs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen6_renderstate.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen7_renderclear.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen7_renderstate.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen8_engine_cs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen8_ppgtt.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen8_renderstate.c,arm,cant_build,
drivers/gpu/drm/i915/gt/gen9_renderstate.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_breadcrumbs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_context.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_engine_cs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_engine_heartbeat.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_engine_pm.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_engine_user.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_execlists_submission.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_ggtt_fencing.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_ggtt.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt_buffer_pool.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt_clock_utils.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt_irq.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt_pm_irq.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt_pm.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt_requests.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gt.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_gtt.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_llc.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_lrc.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_mocs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_ppgtt.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_rc6.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_region_lmem.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_renderstate.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_reset.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_ring_submission.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_ring.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_rps.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_sseu.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_timeline.c,arm,cant_build,
drivers/gpu/drm/i915/gt/intel_workarounds.c,arm,cant_build,
drivers/gpu/drm/i915/gt/mock_engine.c,x86_64,header,
drivers/gpu/drm/i915/gt/mock_engine.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_context.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_context.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_engine_cs.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_engine_cs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_engine_heartbeat.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_engine_heartbeat.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_engine_pm.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_engine_pm.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_engine.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_engine.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_execlists.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_execlists.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_gt_pm.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_gt_pm.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_hangcheck.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_hangcheck.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_llc.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_llc.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_lrc.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_lrc.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_mocs.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_mocs.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_rc6.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_rc6.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_ring_submission.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_ring_submission.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_timeline.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_timeline.c,arm,cant_build,
drivers/gpu/drm/i915/gt/selftest_workarounds.c,x86_64,header,
drivers/gpu/drm/i915/gt/selftest_workarounds.c,arm,cant_build,
drivers/gpu/drm/i915/gt/shmem_utils.c,arm,cant_build,
drivers/gpu/drm/i915/gt/uc/intel_guc_log.c,arm,cant_build,
drivers/gpu/drm/i915/gt/uc/intel_guc_submission.c,arm,cant_build,
drivers/gpu/drm/i915/gt/uc/intel_guc.c,arm,cant_build,
drivers/gpu/drm/i915/gt/uc/intel_huc.c,arm,cant_build,
drivers/gpu/drm/i915/gt/uc/intel_uc_fw.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/cfg_space.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/cfg_space.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/cmd_parser.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/cmd_parser.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/debugfs.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/debugfs.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/display.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/display.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/dmabuf.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/dmabuf.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/firmware.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/firmware.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/gtt.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/gtt.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/gvt.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/gvt.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/handlers.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/handlers.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/interrupt.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/interrupt.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/kvmgt.c,arm,cant_build,
drivers/gpu/drm/i915/gvt/vgpu.c,x86_64,builds,
drivers/gpu/drm/i915/gvt/vgpu.c,arm,cant_build,
drivers/gpu/drm/i915/i915_active.c,arm,cant_build,
drivers/gpu/drm/i915/i915_buddy.c,arm,cant_build,
drivers/gpu/drm/i915/i915_cmd_parser.c,arm,cant_build,
drivers/gpu/drm/i915/i915_debugfs.c,arm,cant_build,
drivers/gpu/drm/i915/i915_drv.c,arm,cant_build,
drivers/gpu/drm/i915/i915_gem_gtt.c,arm,cant_build,
drivers/gpu/drm/i915/i915_gem.c,arm,cant_build,
drivers/gpu/drm/i915/i915_getparam.c,arm,cant_build,
drivers/gpu/drm/i915/i915_gpu_error.c,arm,cant_build,
drivers/gpu/drm/i915/i915_irq.c,arm,cant_build,
drivers/gpu/drm/i915/i915_memcpy.c,arm,cant_build,
drivers/gpu/drm/i915/i915_mm.c,arm,cant_build,
drivers/gpu/drm/i915/i915_params.c,arm,cant_build,
drivers/gpu/drm/i915/i915_pci.c,arm,cant_build,
drivers/gpu/drm/i915/i915_perf.c,arm,cant_build,
drivers/gpu/drm/i915/i915_pmu.c,arm,cant_build,
drivers/gpu/drm/i915/i915_request.c,arm,cant_build,
drivers/gpu/drm/i915/i915_scheduler.c,arm,cant_build,
drivers/gpu/drm/i915/i915_suspend.c,arm,cant_build,
drivers/gpu/drm/i915/i915_switcheroo.c,arm,cant_build,
drivers/gpu/drm/i915/i915_vgpu.c,arm,cant_build,
drivers/gpu/drm/i915/i915_vma.c,arm,cant_build,
drivers/gpu/drm/i915/intel_device_info.c,arm,cant_build,
drivers/gpu/drm/i915/intel_dram.c,arm,cant_build,
drivers/gpu/drm/i915/intel_memory_region.c,arm,cant_build,
drivers/gpu/drm/i915/intel_pch.c,arm,cant_build,
drivers/gpu/drm/i915/intel_pm.c,arm,cant_build,
drivers/gpu/drm/i915/intel_runtime_pm.c,arm,cant_build,
drivers/gpu/drm/i915/intel_step.c,arm,cant_build,
drivers/gpu/drm/i915/intel_uncore.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/i915_buddy.c,x86_64,header,
drivers/gpu/drm/i915/selftests/i915_buddy.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/i915_gem_gtt.c,x86_64,header,
drivers/gpu/drm/i915/selftests/i915_gem_gtt.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/i915_request.c,x86_64,header,
drivers/gpu/drm/i915/selftests/i915_request.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/i915_vma.c,x86_64,header,
drivers/gpu/drm/i915/selftests/i915_vma.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/igt_spinner.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/intel_memory_region.c,x86_64,header,
drivers/gpu/drm/i915/selftests/intel_memory_region.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/mock_gtt.c,x86_64,header,
drivers/gpu/drm/i915/selftests/mock_gtt.c,arm,cant_build,
drivers/gpu/drm/i915/selftests/mock_region.c,x86_64,header,
drivers/gpu/drm/i915/selftests/mock_region.c,arm,cant_build,
drivers/gpu/drm/imx/dcss/dcss-plane.c,x86_64,cant_build,
drivers/gpu/drm/imx/dcss/dcss-plane.c,arm,cant_build,
drivers/gpu/drm/mediatek/mtk_cec.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_dpi.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_drm_crtc.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_drm_drv.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_drm_plane.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_dsi.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_hdmi_ddc.c,x86_64,cant_build,
drivers/gpu/drm/mediatek/mtk_hdmi.c,x86_64,cant_build,
drivers/gpu/drm/meson/meson_drv.c,x86_64,cant_build,
drivers/gpu/drm/meson/meson_overlay.c,x86_64,cant_build,
drivers/gpu/drm/meson/meson_plane.c,x86_64,cant_build,
drivers/gpu/drm/meson/meson_venc.c,x86_64,cant_build,
drivers/gpu/drm/msm/adreno/a6xx_gmu.c,x86_64,cant_build,
drivers/gpu/drm/msm/adreno/a6xx_gpu.c,x86_64,cant_build,
drivers/gpu/drm/msm/adreno/adreno_gpu.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_core_irq.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_core_perf.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_crtc.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_encoder_phys_vid.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_encoder.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_hw_catalog.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_hw_ctl.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_hw_interrupts.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_hw_intf.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_kms.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_mdss.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/dpu1/dpu_plane.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/mdp4/mdp4_plane.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/mdp5/mdp5_cmd_encoder.c,x86_64,cant_build,
drivers/gpu/drm/msm/disp/mdp5/mdp5_plane.c,x86_64,cant_build,
drivers/gpu/drm/msm/dp/dp_audio.c,x86_64,cant_build,
drivers/gpu/drm/msm/dp/dp_debug.c,x86_64,cant_build,
drivers/gpu/drm/msm/dp/dp_display.c,x86_64,cant_build,
drivers/gpu/drm/msm/dp/dp_hpd.c,x86_64,cant_build,
drivers/gpu/drm/msm/dp/dp_power.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/dsi_cfg.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/dsi_host.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/dsi_manager.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_10nm.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_14nm.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_20nm.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_28nm_8960.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_28nm.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_28nm.c,arm,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy_7nm.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_phy.c,x86_64,cant_build,
drivers/gpu/drm/msm/dsi/phy/dsi_pll.c,x86_64,cant_build,
drivers/gpu/drm/msm/msm_atomic.c,x86_64,cant_build,
drivers/gpu/drm/msm/msm_debugfs.c,x86_64,cant_build,
drivers/gpu/drm/msm/msm_drv.c,x86_64,cant_build,
drivers/gpu/drm/msm/msm_fb.c,x86_64,cant_build,
drivers/gpu/drm/msm/msm_gem_shrinker.c,x86_64,cant_build,
drivers/gpu/drm/msm/msm_gem.c,x86_64,cant_build,
